N,P,K,temperature,humidity,ph,rainfall,label
46.32984126978921,67.19523880913451,48.16162743748088,34.11486944281326,89.93280598811745,7.045756598962666,144.08077733248993,papaya
96.16111266396503,18.724357525965875,55.927169494439056,29.60006654596082,100.0,6.532245304436163,22.76336189200341,muskmelon
125.06094561233684,33.167192636456974,38.38918078972465,26.936933475185892,55.5217562356033,7.368601314093238,132.10837562065956,coffee
54.64326304065693,63.37832308746847,51.0181589478277,32.07307350834873,100.0,6.484228082488633,173.98951784671723,papaya
19.488976249826017,15.47554768668179,9.533791519457377,22.55880940635384,97.73481434127585,7.167564644549115,130.4528898512978,orange
45.862066970594334,56.39414736242274,50.66734000904515,36.24583622443854,94.75840116127985,6.365464585401485,116.06229001469697,papaya
48.17063173424914,66.33802219855596,82.08854908119893,19.69468829882727,24.87655446304756,7.8047686002855965,61.60590896555877,chickpea
95.80190707148101,33.71283649287141,41.78230213231528,25.031636160371637,85.6914072244479,6.232603643160293,222.61771254684106,jute
17.63470495826977,42.38905816579372,25.940095917206282,25.04102902553105,93.1753319726376,6.966507868817409,35.943324918916176,mungbean
18.814280347866436,13.93966464954378,7.568106668080677,22.23517460297881,100.0,7.017625853965175,85.22568727552202,orange
18.73700514435819,66.99869510185889,78.46354112522899,25.00802838393422,47.34939953016775,5.4735131021832135,188.7644000977197,pigeonpeas
77.19974000198454,51.67706068283309,43.26206919488644,24.5708637731607,73.20630256788442,6.1382733499582365,239.39089466495415,rice
17.521344660128314,16.63381847770421,45.89091434599006,17.776298531975783,95.95545341573096,6.1204188688925285,125.23551373101863,pomegranate
22.260605982980156,40.226441021463174,30.47575267808421,29.637438960554224,56.92952100582325,6.704690463019382,49.16076333584957,mothbeans
81.22709374346388,44.97733214958442,39.74263795453565,29.157605648990295,74.10654434101873,6.79893332067301,204.5599598520087,jute
17.63656026950691,68.77210772450196,18.200225691228457,23.0150332968922,64.79833044892978,7.4114300671757505,43.391121636914114,lentil
71.20540671509823,50.097432561832235,44.75044729847134,25.75482921279676,84.93917210653997,7.2264397807401926,145.873713418887,jute
39.448949205956495,56.641619611433875,20.267730380800423,26.259602967088377,65.51429288966168,6.848496065358763,58.77272772842263,blackgram
72.12100426365323,44.756078301904196,41.01246329143714,23.529617186698577,68.95860990059954,5.981203341088239,112.43184572608175,jute
43.11174608245052,67.70916550445253,75.9444019518765,14.699943721948236,22.97841905394978,7.144592618764445,68.84680267180457,chickpea
42.71444629903141,66.15193224208355,82.20882683601683,19.278006498812452,21.002911590214893,7.061735482382603,55.315256065561954,chickpea
17.838510236845114,80.11038679285348,84.75173460061102,16.751046907681005,36.745472126543625,5.458102134184715,100.55582137582915,kidneybeans
48.1943882421792,58.590307592762464,41.63421349877349,34.92303819307262,90.19456418306565,7.122823604542631,206.44807070167474,papaya
22.70669126506795,26.131229188856686,32.09004367332821,29.69757862192226,54.732885017866934,4.937505351964248,72.79244292644829,mango
42.41483376939399,64.5410572546496,16.423192496774924,35.0564755764237,63.625773496651036,6.918615543567878,77.48740908825042,blackgram
71.20682438604103,51.7932150105955,42.792784974675186,20.830746996720272,67.97377170832642,5.905788022964094,78.21778155676989,maize
17.30901502377346,44.126482967003504,29.373906422706305,32.6302942479564,80.71915079669125,7.11176524038213,49.26952097806098,mungbean
82.17246373888281,51.92769498024755,42.981410898292665,22.954838630578884,60.05185931714831,5.88560421579682,96.3540591917424,maize
24.398136904350082,73.59374314852806,73.46747838623988,28.97244682338046,52.67810998622873,5.655414893322406,133.3449288625706,pigeonpeas
21.469257642272083,18.88808876931564,25.79804585178831,27.980111259671265,92.57204943977496,6.335751934461843,151.39180255695393,coconut
87.1217167111954,16.52160462830238,60.69010871880111,27.744859023427882,91.21795360603599,5.902999665232246,21.194398098490648,muskmelon
76.10637084631757,45.467149104340756,44.130815690745926,22.493999011731,66.08716436589862,5.922837920881637,97.51182437776438,maize
40.39759633848688,66.60965215443233,21.357248805227194,31.87718194850333,56.490488849908324,6.659754698819221,82.9811327385071,blackgram
85.43551768375673,25.612074905310845,27.752787199062478,24.174868161889997,67.09139351871411,7.174534952331732,158.35192499549697,coffee
27.24364164053479,138.5159048774388,205.0,27.921297463681384,81.40922167264769,6.591792704744349,63.440054357315034,grapes
20.77870065044604,48.88988351382865,27.779043983333867,29.870854348115316,84.91694828837045,6.9891307579942055,53.422518410934224,mungbean
82.59672552956742,29.725948725065507,23.902820747970868,23.13195672878314,61.00618394075837,6.95053038305863,175.1050423955491,coffee
16.975604563585808,57.780469493588946,90.48922898146307,21.70513016428155,17.65853634061817,5.436866178459145,96.69556494266796,kidneybeans
118.6092267078142,47.438821973972715,18.364756144555496,25.153070653746994,79.1995334725988,7.1696993233699065,53.67277356378452,cotton
20.441886555987608,124.34385330254347,202.4250830164513,19.189499757632554,86.7611252693045,5.4467830610490156,113.8247242485671,apple
88.21210873267869,82.97724793912128,54.36076427841083,30.488585205497962,75.37821333184812,5.8238901452596785,123.94585695511076,banana
36.44909841292976,51.0721913757069,18.716628428069644,28.500444941700376,63.62598847623656,6.460090772247508,92.91909207062514,blackgram
107.66333495781174,17.54886749375204,44.01641025218951,25.960523054123655,90.95264821858838,6.03126747981099,40.407775597861175,watermelon
27.093272791080185,12.62504814603122,33.38113026598337,25.201319039155155,97.55049365603637,5.890552808232618,125.15979943074937,coconut
17.295813009035605,65.86405235179586,19.401623030303938,19.316396740113458,65.97166731669117,6.5652078582241655,36.0916088958852,lentil
23.263916219632577,14.531489481648443,11.544336743339702,24.484350657169895,83.9331588189753,6.2298951149650055,143.17759861814213,orange
65.27632721565675,67.75047787177498,41.43159694336733,32.16931824687478,89.26725851881763,6.695777426047659,113.72984122168944,papaya
22.196936661344388,64.32789507875415,89.26391119084946,29.126508532156347,53.50199294197532,6.50447524994695,142.073268749827,pigeonpeas
14.961156582708036,14.398070681761288,11.51509288835698,22.031439424000787,89.48418240476822,7.5291704641342125,102.32772446726013,orange
82.84275465981993,49.166540921072524,44.318079402079604,18.717163677272808,76.81376922836772,6.392050025882652,211.74078880071625,rice
105.67167715588013,15.399985220587478,51.430993554038324,27.578038156460128,96.4746503078278,6.107674749756499,20.546570652260364,muskmelon
19.882646759662148,66.41127006368788,75.0996757645403,29.22801916352999,55.85268071998357,5.18041578997861,159.34447506589865,pigeonpeas
106.03878861438996,17.754648250528955,48.16700322167808,28.501846351895974,93.07055491143066,6.009054353006516,24.646352231885395,muskmelon
26.256502433665368,15.971307367511537,30.131773163627084,29.080230045934865,100.0,6.072295973592741,150.72499519269275,coconut
84.92414696092644,47.58545630536754,37.265133756788266,28.334839099719872,76.18709285251477,7.2374186026488205,151.6504559234513,jute
78.66782845155758,80.7463163756828,50.39014778713268,25.712653233916818,82.87020965442015,6.048737785652982,99.91994265483092,banana
39.01298630251241,54.19107001379044,20.223023691752264,27.893918424684184,67.13907197576452,6.746707441314009,88.43985484439278,blackgram
47.60446012432423,58.11994935274023,43.742430429147575,30.848690330046903,94.53193373616448,6.0559913308364015,167.7784310468156,papaya
115.05422442857429,85.5392595412334,45.77650204750673,31.9308611977055,88.65160907428584,5.440308696310147,95.29876180016193,banana
103.57319063365493,45.557941849665006,22.957481190825995,22.626624771996674,80.05317722607529,6.8675717035967905,38.84115334029924,cotton
111.4777962810431,13.59085978381749,48.72653414096042,24.72868039358788,90.09268713825197,7.098752109540342,45.53014053084578,watermelon
25.18978262202881,16.256445597829078,6.014662533293034,22.725094507634754,88.30630637347537,7.211719973577468,143.27916112508615,orange
116.53172423895136,29.601421383586576,35.75727650473993,29.360025585189334,58.166116192584795,6.638562665205236,118.17405205750225,coffee
42.81454729002445,70.46262190252685,88.3447203590451,19.252735424849615,14.0,7.2882948745260085,72.8777937802386,chickpea
95.02057909581445,57.25160303378985,40.04911869289402,25.398177065213016,88.83437133722262,6.412359788476454,186.6281288241515,rice
21.873709143564398,50.56189713310999,33.359892367807646,31.24015765445349,64.92048366690229,7.084108649992922,51.790497770617414,mothbeans
21.518209164749422,17.741025792016824,9.958513329417018,21.225387746589817,90.25287524682146,7.148421495286145,127.61916764535279,orange
20.177272242586113,20.72920693052727,27.453217638676122,31.104739802885693,50.538497245533094,6.052958835915993,79.83151703857266,mango
104.02506081002153,25.68046390556448,33.701789533252764,22.96448830653656,52.70570995571003,6.50800133136797,140.8399997233206,coffee
20.918652860155333,50.09744810527485,22.148147464392032,27.621751949418694,50.94307376305686,6.982544708530181,49.00673673199386,mothbeans
48.39105793178001,74.7569599295294,21.07015407506967,32.430142414349305,63.35255349891007,7.302266335497726,63.52945043552428,blackgram
18.156064424193897,16.56586096557242,31.393233290020532,19.625526600904916,89.17925293639114,5.849075308821074,69.4121278978756,pomegranate
72.17003929040408,53.404514722421744,44.90235427378417,25.498388591465005,69.99005054929826,6.250089801059163,74.77821605926135,maize
20.846269990924434,54.23223250127967,33.70566532245766,23.078739466404866,46.96592495251231,6.648046179054476,63.453435481900875,mothbeans
115.2812620130983,30.432668101231386,17.873756178883735,22.6570893440292,82.49199560664701,7.2607058751761135,42.290626783899434,cotton
42.78397095336805,54.72346841083862,51.41190301090782,35.780117105258014,94.60397152846376,6.313732834461108,147.98275747871506,papaya
18.800647577236088,60.16602223051957,81.93879036040946,31.3264372600976,56.51709914214499,5.574421004776703,134.2745819889484,pigeonpeas
24.354974436210775,45.733268029614365,27.863097178111452,28.438840573946496,62.20307281744144,6.620720130155581,46.325421331339946,mothbeans
19.57794942936303,66.95919917771933,89.04819692076198,17.709520211296894,14.070083438810208,5.336897527941232,128.96659131828525,kidneybeans
98.09696527903785,25.768059973739163,24.354143465144876,20.84077505450904,52.26724918146271,6.678007480060668,135.89278278914873,coffee
46.20517738968739,71.2488816833999,20.862388386062637,27.00262150501531,67.70143972017847,6.528356714254861,49.604863749727556,blackgram
17.182267754659588,70.43818988742558,18.17689897098414,16.751215300328795,57.07187146615204,6.555697279319272,47.06967227918656,lentil
17.836113760611198,14.692928422568269,30.6134955033352,28.97654429709994,91.26107447817009,5.964605399695364,145.72170194417862,coconut
83.46939781288077,49.129204764471545,46.918111787517354,23.061275435647357,80.62474151424178,6.50736735167582,244.85906692991466,rice
17.980891179602228,15.595772914522255,9.47915997481168,21.698756465251602,84.71976753326783,6.403568030555411,130.53599515613368,orange
107.10001659631757,18.421983996833042,52.60124966283517,30.639235622207874,85.24146233987676,7.42910095569779,22.791071972978955,muskmelon
93.29797842375314,14.97817408392351,54.49859977093511,23.618267615541257,88.73011976491408,6.4884733593645505,39.58703189902072,watermelon
22.701043482595445,57.44689266377131,81.37189795526606,19.320862224184868,18.938816327461247,5.224133336363856,116.05823639332715,kidneybeans
77.51745149742577,17.68645956919464,59.0856844143229,24.88738970497269,83.44107213371987,6.379280602641499,53.01785530757577,watermelon
94.27748247227397,83.55564396199557,32.27450635254782,30.206987422097452,78.67822083398266,5.661400878852437,118.11176980618168,banana
19.330679854038184,62.13432771711276,90.3784813875241,26.791096290383656,43.749296301989276,5.878452583609563,131.8200778992267,pigeonpeas
20.42675982491741,46.717128763526745,25.464741682074877,28.949099120964913,55.803239457178975,6.928911586153716,56.24342694909234,mothbeans
109.42222098772451,79.8350226078288,50.83791004529538,25.347437363431265,76.84928584928826,6.690277517125908,107.44822790196268,banana
60.88837627460197,57.83181539836094,33.668140774895946,17.962190775235378,77.86082892141064,7.189431863903709,116.27550012642112,jute
124.59950515562502,46.77537770605641,20.407034423347845,28.38343799681079,78.72626802161892,6.817882991348594,55.25649449121147,cotton
14.902979420314624,15.312487463335708,48.35651913566556,18.940407825897115,96.15351452492236,5.910198925180706,114.68019010282192,pomegranate
18.684154892179816,77.84091525502203,65.99653335025518,30.104959238630318,52.01623750285697,5.592241451269549,135.2755216794293,pigeonpeas
37.35108089971626,59.25134566219745,84.5618572379856,13.312068825885639,18.7314212400185,7.620163810091073,77.29342620687449,chickpea
92.67525684299996,42.847061939215656,54.16239437225617,20.66191197109858,74.57015676933393,6.899830697274776,92.26288296306328,maize
22.06321844966605,15.223331037487945,31.786973927503844,29.834221245246273,100.0,5.838908022007938,217.50697303980024,coconut
20.847305665225495,14.792953125700748,42.77885751314193,17.079639216449873,98.40746228709008,6.676926747265794,91.93186345261161,pomegranate
89.63391581976343,67.51883368551606,33.13532138578896,23.031481001954486,85.78753855023652,6.096765475633038,254.1437475889768,rice
20.701262547983294,72.43479172994796,81.21855182726785,30.438281146194946,49.39798931188018,6.002386221382346,178.7316467459629,pigeonpeas
19.343425644625636,141.9750739082344,205.0,21.088341628719014,79.06535276700026,6.330568929676707,73.80926854438826,grapes
41.465167007350495,62.00144690608736,18.005565593362935,30.03362591154823,59.008039375239775,6.523836905730204,59.90273274361283,blackgram
21.854532172706673,18.614580953613228,28.187915743021897,29.612451237832985,100.0,5.753358972064503,173.37414035084427,coconut
38.21040086995952,77.37288077133832,78.77062565141412,17.792236068428263,24.07791411774116,6.748152734084428,80.89985668092856,chickpea
40.92446520991027,68.68967076265307,16.907014481487522,28.487109410985006,58.34647434334537,6.715415122366518,82.51842060227774,blackgram
21.61497069695342,13.201985367839043,29.419372438819877,29.357898002500416,95.83169432975328,6.075180905191902,188.04906508200716,coconut
86.50939808888894,47.80021504865214,45.2704745622752,20.792033844251566,63.779216823546754,5.878530172812108,87.27461209519231,maize
106.70468604333382,77.92003579326993,49.504444547892255,28.431113265387754,89.59303166938103,5.775227954456829,96.11446649832732,banana
15.413616524827757,53.15316780042551,28.629947231191025,25.0399236044436,53.70292409363753,6.864763502388371,41.454576045173205,mothbeans
100.39166604029046,81.56107172331927,68.70608677524828,27.61239273293001,85.14590218063984,6.18049040645444,95.50922529336546,banana
20.55368217372484,67.9013541855762,66.05073985781894,18.21060002722312,23.94807088685452,6.112232234249623,95.33922276796349,kidneybeans
13.793740255855841,17.001182846194297,45.11380610684609,20.85086422001952,88.7531518741376,6.154408060369569,99.92765222708172,pomegranate
43.18183008960358,67.77547837478681,79.22960044925775,17.73887695365632,15.357312442805346,7.423220215801641,63.87146945748978,chickpea
18.393201400018125,20.207945449705576,36.32196572289672,23.18219801166061,100.0,6.000885201345146,179.06972471276708,coconut
21.535253662761733,14.336420281691396,9.229321025867213,25.832531355622958,92.15794503076289,6.331467092946091,123.93850060052583,orange
18.681103340970715,78.2583376095986,74.53373830076652,23.32545915116959,51.25612659659254,5.79987453095529,202.52840889396902,pigeonpeas
81.73198818061907,65.46023468109689,46.140899947837816,24.72579890171881,83.94102070398593,6.539654042045372,110.15301228487856,banana
104.11511652785612,85.09413477420856,45.35022305561609,29.32916491717024,78.87253288332683,6.475690584502314,120.54910754458795,banana
16.490934907531006,107.22061501708473,172.13269971069008,21.033762774193026,93.58043911054467,5.900223996935878,49.86440087820993,apple
21.614866966320367,51.923952847471426,64.61055688146593,19.941119622814405,24.77756323171124,5.7789169062524826,107.92921837347562,kidneybeans
96.26239366120959,15.514083760986912,47.88472254358028,26.717181884089293,94.52630671587102,7.105930353516695,29.27183424268892,muskmelon
14.259305109648743,47.88552786027852,33.76655985463656,27.78073656762814,82.73181806204158,7.102862880238668,46.632240669996506,mungbean
18.28501228599841,47.79835616636408,29.584848124764534,24.570642176841236,42.04847816265281,7.0198590751349395,53.86097321812387,mothbeans
23.32589966172921,15.53265956839337,31.780280971375582,27.659547714198354,90.03670492274209,5.666308362723166,169.83555787490332,coconut
81.36680073749652,49.34907685941036,40.40940020234053,25.934966908225082,69.82043584144179,6.855646722177627,79.84258464189399,maize
23.20159564610462,123.30606163850996,205.0,23.281359070998505,89.33228187088459,6.07314016100799,73.94038284580515,apple
26.26302779121294,15.233784564653261,23.478096550373806,24.51307070517076,94.90159622835866,6.213713901305501,168.58979502110574,coconut
17.332500903351125,71.56378658214544,69.24155810243396,20.18988816979022,16.930520238537312,5.229762157750059,109.10490186567274,kidneybeans
20.876446061088146,47.2872997626254,27.710371986845274,25.579885603724385,52.25280336391522,6.891079886512779,59.182167845464356,mothbeans
18.708685379623667,37.944725186728405,28.78745666369373,31.64453545205199,74.90036333921933,6.937012122927105,31.462520990124283,mungbean
20.182193107565794,72.6546367746241,13.930250897103193,23.69215891161933,65.37254796913386,6.836584923033418,57.50724702907583,lentil
103.99597606614034,18.808622165225604,56.19433638875838,28.389513348578753,89.1457451752977,6.699644202719576,40.3240725669492,watermelon
15.147683264091327,53.72801688293131,31.94339399651899,27.126605776443057,89.11391390417,5.77187376070783,42.74682692502152,mungbean
19.71976180209141,63.63166568994762,78.11232893075265,25.095540390219092,54.91746833444964,5.327250349831679,130.01975773941967,pigeonpeas
14.628245040020067,70.15440386368275,90.38104012233231,30.446055280070087,44.691484648718706,6.666022427122641,139.94990916278297,pigeonpeas
19.550410355824702,69.6304531391447,76.64394870065422,29.289070221109892,51.77028885557954,5.508691119037355,184.93234794308216,pigeonpeas
21.53214062146012,70.90180492609099,77.26329605453073,22.074331044697935,28.22339790368393,4.817773577160373,98.42164968354662,kidneybeans
72.0126205539415,45.57972393352786,51.0781039908492,23.53379493182604,64.67930826703504,6.585551646717964,66.49167043453106,maize
69.68866691340882,50.97413703146319,43.319796486263215,29.408247000748922,78.69216388386732,6.827648336747417,169.4798340666242,jute
46.06040369645047,68.70293408565841,76.54558084928534,21.351126115057863,15.927738645608605,7.4727690178695765,92.0854234029456,chickpea
16.611018544842487,123.06314995871074,153.07359508531113,22.537314911941763,94.7506424060894,5.589322378811143,83.79898989230516,apple
18.89398779503145,14.945461785639855,10.685323154309643,22.311658483518894,86.61128032534828,7.299879208577948,98.8691856296924,orange
110.29823364225227,45.71527146017001,21.840950454775285,28.541983091655933,74.35631842233607,7.876715434131909,51.56242511147071,cotton
76.30321010800336,57.28655818268004,44.405737345862924,26.68839054237388,86.77571160250619,6.437729105843168,240.55634106371926,rice
21.647849549625317,14.783411457451692,29.329866411723664,25.68159165569973,91.6038903139095,6.147384956955288,209.8545855166139,coconut
21.438013518736962,104.71945016611289,205.0,25.949571601887623,74.16942959533158,6.597181049101531,79.13285010592148,grapes
17.904179256095027,65.29552001034294,17.81880263559687,25.506450669945853,70.1281605693629,6.532792375344414,34.861663925704775,lentil
96.89524279243663,16.866563123465397,50.465512336918344,24.3722054133939,82.1309004304494,6.649624835252418,39.513182000312405,watermelon
25.93711113846128,137.47136063723863,171.66894835443003,26.969283460346137,84.11671150337415,6.320472705595273,63.7016249652366,grapes
18.08874856583133,145.0,205.0,25.032868689881557,83.5819833389329,5.5982648694824375,73.71983195515006,grapes
36.85269894658507,74.06819848840782,20.81168887311508,32.97771463693369,64.04879577793392,6.213069974309602,68.38545672208683,blackgram
16.89280819852642,15.676863187510445,39.072139713049744,23.16062096174659,91.48613610792543,7.273343899085743,116.60849033123577,pomegranate
47.33664844678015,59.642635513473685,74.95812998797145,19.773629542847598,14.944348805861528,7.232742472566084,81.34939291694923,chickpea
21.377299333631093,18.29102516827155,31.013700258309004,24.837759718928943,100.0,5.854449356905704,139.03505466116079,coconut
76.63451037836451,47.03739985737492,52.27606247854354,22.196587975790226,64.9018110053666,6.567630593195108,64.38896777019565,maize
16.791380023774746,59.9005634650928,16.271847922753956,25.928504487259417,71.09240107435843,6.881628468503936,38.22308004315298,lentil
23.519082465297295,132.96284030042062,205.0,29.128117358173657,83.17605764144801,5.604798872798824,66.20076867330623,grapes
72.95929356339502,17.584228957668994,47.30654967612196,25.730372105296997,90.14802180709846,6.644979952637811,47.078422930418526,watermelon
70.09325785371459,44.634390971490156,39.677502498430556,27.20436600190003,80.7499754495387,6.756203561714242,138.61723233190307,jute
96.86465923975726,32.55860772879273,28.87556339758017,26.2505958767456,57.70696462108764,6.923251334614601,145.6846758171809,coffee
113.00243051084624,31.892780055883,21.250869893148852,25.336458212030617,58.733162938230876,7.314303614604226,168.9415406086315,coffee
16.98181313860492,70.60835889949885,62.814246562018866,20.094844588619004,25.255681209118286,5.206990674092596,106.02162969016962,kidneybeans
70.74148240831389,45.75204414938753,38.14710826284444,25.72457510467678,86.06491964274686,6.784552261858386,158.61341607619644,jute
18.350699022668852,44.35533102786218,20.93981935686831,29.202270231872237,54.86127193205519,7.220851383447248,66.20399175388597,mothbeans
20.053918142748913,62.701116007297166,78.94694974150063,16.172231243610696,26.60900750988626,5.8639051183838,132.6200380409632,kidneybeans
109.1966617188688,50.30519905710058,54.129231838717295,25.500900012946992,88.82456902775385,6.2439520188761675,69.04616083446555,banana
23.29483633922367,59.9936892659002,78.53877570711212,18.08335853054163,28.117844412093138,5.992748281715318,79.61833656803167,kidneybeans
21.112422135199743,15.413186454811495,24.715494560500318,27.932805992727523,94.81776339870981,5.702200810474009,134.44418158967446,coconut
50.106993527178545,54.9148085667314,47.50945197964803,28.13165031834519,99.70053911872016,6.085189599548828,157.47845786214094,papaya
33.754605837967354,69.49845669401222,50.48191743575127,31.06840777586725,95.34942245107871,7.007003632726919,146.38646240156115,papaya
25.27093554116672,38.886661843126305,29.34760660134406,28.856523242496145,84.82724688023018,6.2655494803274365,43.425405435299446,mungbean
21.44593624707767,25.852371301231525,31.155348222932368,31.38507960420897,55.605940712849524,5.851218504171153,90.51718957013087,mango
17.64342597959342,17.731319098509324,39.14803895788344,19.326407715916275,82.53768864997004,6.15964636438444,125.49547753734922,pomegranate
118.16218066664548,19.46133287584678,48.29126354290763,29.33510488605655,94.23933497851051,6.90615693147009,52.329987641414355,watermelon
19.438352338143243,63.8858925789774,68.41534830928671,21.708322482027672,26.29225558328333,5.92091997507181,88.89018108182323,kidneybeans
76.35166882612211,51.4021718247877,41.85982486303893,21.352394635448242,67.75026049512276,5.75865335753045,85.48966348070623,maize
21.039353472179165,125.79451815422594,204.17132715247155,17.126024568184917,93.24152737867992,5.977987082396304,98.2660860029613,apple
34.24976113975715,59.892309552752664,19.49854321940664,28.39729683365411,62.067924255556136,7.7839349018978705,91.25928551356621,blackgram
43.2312704860958,65.78763141549264,89.80604875950335,21.28728613396012,17.301609193856102,7.389295565651664,75.54377143536954,chickpea
20.614182293273416,130.51256747158533,201.63973111855563,24.408336701693845,72.98391576692951,6.38120379928562,51.32388406166591,grapes
22.791147839466504,120.58799168050707,205.0,23.06222751264109,86.28980356919396,5.84359013325377,81.62951732076942,grapes
99.67138815515507,74.3735575639202,53.89329155542303,26.422351157897754,83.79750018758061,5.993811343709305,67.71116299505084,banana
104.230098970352,50.538051877001124,21.896837620861493,24.944279400284586,77.98538021732887,6.535487977238817,46.104264816319386,cotton
83.29873557985724,58.44481433307153,48.47418035334927,21.20388944686891,79.43066541331653,6.648458349348523,191.68635691248758,rice
20.11346886023975,18.566980621227444,38.761381525066426,16.74583535428146,84.184786748577,6.449386968101176,112.53848081352274,pomegranate
16.22988450289781,51.92464700107376,22.801568717659595,29.42003835133132,77.27531326661621,6.224414632186015,55.50619440510426,mungbean
98.88550598328337,55.9060118596377,50.090166501722585,23.780986790867345,77.58033277524383,5.607684796634576,150.48073483255888,banana
75.462413276826,47.032620537630834,36.20710481059956,28.003542579467563,79.44799418049206,6.435847451785785,179.90075328076512,jute
18.533941664467843,52.34726379687058,29.7888611847612,30.25207897751053,86.93191326924031,6.281551565974999,53.07907487351003,mungbean
79.84408834456262,45.02041852742185,48.53993982927642,23.30708872008875,70.52762966478991,5.724960632388195,85.86674385092574,maize
48.289426485920345,59.71089395713628,70.43290636027838,14.238199064922494,14.0,7.049313110164014,54.027747716005265,chickpea
42.66990404512317,66.4197388122775,64.1809511335557,17.699047090116004,16.733965059927748,8.192520058477053,62.97779640963995,chickpea
43.91553862018863,53.56953477700713,70.97653891068651,17.126708009704505,17.166080656317508,7.498679689294608,60.20760293588329,chickpea
21.575375757175934,145.0,205.0,20.01335203963549,86.8687881234855,6.081288760913159,105.60426984908182,apple
71.94351177706267,67.3141117735554,46.08117351609579,22.953717160019025,81.46484820022721,6.304957510371002,200.50145450886606,rice
20.41601999448898,84.12775516964636,83.66433867897173,16.769343262235953,20.914914747878147,5.360946428552366,98.76759875487075,kidneybeans
42.795086000989755,55.7225520332368,43.45371969683555,32.33446762398377,85.22229069417936,6.655854096283257,193.3696102722295,papaya
115.09437917923496,21.897344559549776,35.5007545788577,24.69672832152605,60.95135155537661,6.94298807433949,147.8019179993462,coffee
38.938996175022154,67.86123043221194,18.158818079008267,26.957758224149583,71.755078762435,7.053666566398338,60.113275131650916,blackgram
20.591611468236813,71.29904520048746,66.1766856902033,21.856706045899305,22.428435807016797,5.341972063089358,83.81186999959773,kidneybeans
22.82820636215293,24.095769145046415,28.354013258450895,29.14941936862823,51.694879468341306,4.8810251256917,108.22306558029484,mango
20.25916140974055,31.16528643933184,29.7377123201722,29.677709052238363,49.9908562057795,6.022670560865746,95.56725878809578,mango
22.341673226792395,19.356420299246626,28.44922220875062,25.525601898332162,95.76764228625176,5.592697871843292,205.0412610516201,coconut
51.52210132578858,54.67046812156845,52.950437844537326,29.535183335074382,100.0,7.335958237924277,137.52434734925552,papaya
20.65769321755833,145.0,195.53659544630128,22.80014547873311,81.23205943527724,5.5641566511837315,83.47409845870817,apple
37.2012282948691,66.79556289580286,88.76402855066941,17.24205054291431,17.43562082600912,7.257620658278346,79.64187789144948,chickpea
18.772548551923155,17.991388298846175,37.07922926209023,21.07619103480157,94.36076552842027,6.72040682409052,113.18241307659281,pomegranate
44.91550012389502,68.16967665463133,83.87184641476651,20.690017846496495,18.804597239706194,7.2347732144224945,52.58360981454892,chickpea
95.38249571675115,14.889420162402423,39.90818729608753,26.44332058361904,90.68883215308573,5.603543940418134,36.845737921048745,muskmelon
15.634277563273887,126.59689129088099,189.15140873198422,20.627183797526058,79.53805174208466,5.9655696254373725,81.28530774540313,apple
